Destination	Package Type Id	Name	Data	Validity	Price
Bangladesh	01997010-5398-7329-afbc-b00b370733bd	Unlimited Data For 30Day in Bangladesh, Throttled	Unlimited	30	184.47
Bangladesh	01997010-a2d1-70be-926a-705636f56541	Unlimited Plus Data For 15Day in Bangladesh, Throttled	Unlimited	15	191.84
Bangladesh	01997010-a2ea-72c4-a6ac-ef9d01b30a02	Unlimited Plus Data For 20Day in Bangladesh, Throttled	Unlimited	20	249.71
Bangladesh	01997010-a30d-7366-90b3-4b7c127835b0	Unlimited Plus Data For 30Day in Bangladesh, Throttled	Unlimited	30	368.39
Barbados	25b424b4-f677-4366-8429-abf77311151b	Unlimited eSIM Data For 1 Days in Barbados	Unlimited	1	9.18
Barbados	f2a69dff-7703-4cc1-9c45-6a5ba11a0c2b	Unlimited Plus eSIM Data For 1 Days in Barbados	Unlimited	1	21.61
Barbados	8c5970b6-8092-499a-a338-b817d3df7bd9	Unlimited eSIM Data For 3 Days in Barbados	Unlimited	3	25.31
Barbados	7906e467-0e58-4d96-933a-93047ed4bffa	Unlimited eSIM Data For 5 Days in Barbados	Unlimited	5	41.44
Barbados	4bb13472-0a13-4215-b4c6-2befbe7f23ac	Unlimited eSIM Data For 7 Days in Barbados	Unlimited	7	57.57
Barbados	1e71f30b-ad93-402b-9773-7cc697d828b4	Unlimited Plus eSIM Data For 3 Days in Barbados	Unlimited	3	60.32
Barbados	90f2c22d-fdba-4bc5-a6db-f99e6a16afee	Unlimited eSIM Data For 10 Days in Barbados	Unlimited	10	81.77
Barbados	17616af8-190f-43cc-807f-e4aa132f2fd6	Unlimited Plus eSIM Data For 5 Days in Barbados	Unlimited	5	99.03
Barbados	9ba177d5-5ed8-4e40-9cdf-aaae6adb2b59	Unlimited eSIM Data For 15 Days in Barbados	Unlimited	15	122.09
Barbados	fd3c727c-bcf3-40a3-a835-e04708e1cfee	Unlimited Plus eSIM Data For 7 Days in Barbados	Unlimited	7	137.74
Barbados	24146167-013e-4928-a73e-71419f3f4c83	Unlimited Plus eSIM Data For 10 Days in Barbados	Unlimited	10	195.8
Barbados	ea3ae4e5-ed0f-4a9d-bec8-b7427e45da6c	Unlimited Plus eSIM Data For 15 Days in Barbados	Unlimited	15	292.58
Belarus	01997010-1a90-73da-8110-6f8c34ea3868	Unlimited Data For 1Day in Belarus, Throttled	Unlimited	1	6.54
Belarus	01997010-56cd-716d-95fa-b6a826ffee37	Unlimited Plus Data For 1Day in Belarus, Throttled	Unlimited	1	12.47
Belarus	01997010-1aa6-70c0-981f-d1366a47291d	Unlimited Data For 3Day in Belarus, Throttled	Unlimited	3	17.8
Belarus	01997010-1abd-73c3-b095-f578078f8be5	Unlimited Data For 5Day in Belarus, Throttled	Unlimited	5	28.27
Belarus	01997010-56e3-7194-b3bd-3fd117487b5b	Unlimited Plus Data For 3Day in Belarus, Throttled	Unlimited	3	35.01
Belarus	01997010-1ad3-71d0-a665-40f6ff67b2fb	Unlimited Data For 7Day in Belarus, Throttled	Unlimited	7	39.35
Belarus	01997010-1aea-726c-bcff-b1109b36a1cb	Unlimited Data For 10Day in Belarus, Throttled	Unlimited	10	53.97
Belarus	01997010-5701-7296-9a12-b75b64bf32aa	Unlimited Plus Data For 5Day in Belarus, Throttled	Unlimited	5	55.96
Belarus	01997010-1b02-73f4-819a-34e8d8e79be5	Unlimited Data For 15Day in Belarus, Throttled	Unlimited	15	77.69
Belarus	01997010-5716-724b-85ce-3ccdebe3a15b	Unlimited Plus Data For 7Day in Belarus, Throttled	Unlimited	7	78.11
Belarus	01997010-1b18-7181-9e26-1c63785a56ea	Unlimited Data For 20Day in Belarus, Throttled	Unlimited	20	101.02
Belarus	01997010-572f-7368-8a27-709e4bd9be38	Unlimited Plus Data For 10Day in Belarus, Throttled	Unlimited	10	107.37
Belarus	01997010-1b30-70b4-8caf-46e10761fe79	Unlimited Data For 30Day in Belarus, Throttled	Unlimited	30	148.88
Belarus	01997010-5746-7222-bb95-d0e9af7d8ab9	Unlimited Plus Data For 15Day in Belarus, Throttled	Unlimited	15	154.82
Belarus	01997010-5759-7106-8f20-03210f52f0b1	Unlimited Plus Data For 20Day in Belarus, Throttled	Unlimited	20	201.49
Belarus	01997010-576c-701f-882e-54550c265dfc	Unlimited Plus Data For 30Day in Belarus, Throttled	Unlimited	30	297.2
Belgium	01997010-1b48-7038-bb58-a556e8f5a1eb	Unlimited Data For 1Day in Belgium, Throttled	Unlimited	1	2.03
Belgium	01997010-5780-713c-8f2f-a0c094b6f3a6	Unlimited Plus Data For 1Day in Belgium, Throttled	Unlimited	1	3.46
Belgium	01997010-1b5d-7161-8d5e-f10b39f40b60	Unlimited Data For 3Day in Belgium, Throttled	Unlimited	3	4.73
Belgium	01997010-1b75-720c-99af-53b570c493db	Unlimited Data For 5Day in Belgium, Throttled	Unlimited	5	7.23
Belgium	01997010-5794-70d9-a526-28aa2b1aef48	Unlimited Plus Data For 3Day in Belgium, Throttled	Unlimited	3	8.86
Belgium	01997010-1b87-71b6-8038-5049471abf37	Unlimited Data For 7Day in Belgium, Throttled	Unlimited	7	9.89
Belgium	01997010-1b9b-732d-ba51-fd0a6beb4160	Unlimited Data For 10Day in Belgium, Throttled	Unlimited	10	13.39
Belgium	01997010-57a9-7261-8e93-4eafba9c1a1b	Unlimited Plus Data For 5Day in Belgium, Throttled	Unlimited	5	13.88
Belgium	01997010-1bb3-72b7-b746-1af14295d7b1	Unlimited Data For 15Day in Belgium, Throttled	Unlimited	15	19.08
Belgium	01997010-57bf-710f-b786-3b61e1356f6c	Unlimited Plus Data For 7Day in Belgium, Throttled	Unlimited	7	19.19
Belgium	01997010-1bc9-72d6-8ffd-a685021e53fa	Unlimited Data For 20Day in Belgium, Throttled	Unlimited	20	24.67
Belgium	01997010-57d6-72a0-bc05-beae30f6db0c	Unlimited Plus Data For 10Day in Belgium, Throttled	Unlimited	10	26.21
Belgium	01997010-1be0-708e-9d8f-97e9d33eb41e	Unlimited Data For 30Day in Belgium, Throttled	Unlimited	30	36.15
Belgium	01997010-57e9-709f-b95e-93abecaec932	Unlimited Plus Data For 15Day in Belgium, Throttled	Unlimited	15	37.59
Belgium	01997010-57fe-7278-93c8-63b1374e9d3e	Unlimited Plus Data For 20Day in Belgium, Throttled	Unlimited	20	48.78
Belgium	01997010-5813-72dd-b1bd-ccfafa6e23d8	Unlimited Plus Data For 30Day in Belgium, Throttled	Unlimited	30	71.75
Benin	9f427c8b-a6ce-45b7-81a6-9427093211a4	Unlimited eSIM Data For 1 Days in Benin	Unlimited	1	36.16
Benin	45f6eee1-e3b0-4089-91a7-bcc57646892d	Unlimited Plus eSIM Data For 1 Days in Benin	Unlimited	1	86.36
Benin	bf25b654-66e2-4c4f-b07c-068de5d858f7	Unlimited eSIM Data For 3 Days in Benin	Unlimited	3	106.43
Benin	4a86265a-b95e-4a93-92f8-1204c25a594f	Unlimited eSIM Data For 5 Days in Benin	Unlimited	5	176.68
Benin	d5d8b07e-3e3b-459c-9c28-4bfaf7d0e4d6	Unlimited Plus eSIM Data For 3 Days in Benin	Unlimited	3	255.01
Benin	5508145b-da82-475d-91aa-2f9a278a5d6d	Unlimited Plus eSIM Data For 5 Days in Benin	Unlimited	5	423.6
Bermuda	eb49b224-aa97-429e-9ba5-8f56a9c496c7	Unlimited eSIM Data For 1 Days in Bermuda	Unlimited	1	9.18
Bermuda	e7d9341f-b1c0-4ce2-8a79-a81c03c4cf48	Unlimited Plus eSIM Data For 1 Days in Bermuda	Unlimited	1	21.61
Bermuda	e58a813e-f1f9-47c0-8eaf-c2814757029b	Unlimited eSIM Data For 3 Days in Bermuda	Unlimited	3	25.31
Bermuda	158887bb-72b3-4cd4-a38e-a973da04089e	Unlimited eSIM Data For 5 Days in Bermuda	Unlimited	5	41.44
Bermuda	eb455a94-fd96-496c-829a-15289abdd72e	Unlimited eSIM Data For 7 Days in Bermuda	Unlimited	7	57.57
Bermuda	d92c699d-0e06-4b57-91c2-4fa7ebc53fa3	Unlimited Plus eSIM Data For 3 Days in Bermuda	Unlimited	3	60.32
Bermuda	976ffb9b-148c-4fe6-b32f-9d1d74f16995	Unlimited eSIM Data For 10 Days in Bermuda	Unlimited	10	81.77
Bermuda	180e1021-799c-495b-9784-ba7333dc37ed	Unlimited Plus eSIM Data For 5 Days in Bermuda	Unlimited	5	99.03
Bermuda	c1b9884b-6ba4-44f0-8da0-2f3bf730f8ad	Unlimited eSIM Data For 15 Days in Bermuda	Unlimited	15	122.09
Bermuda	69f7f62b-5c72-4d86-9b19-c89afaecc181	Unlimited Plus eSIM Data For 7 Days in Bermuda	Unlimited	7	137.74
Bermuda	cf69d872-9e02-4085-927d-daed4a32f667	Unlimited Plus eSIM Data For 10 Days in Bermuda	Unlimited	10	195.8
Bermuda	f05919be-4726-4eda-8158-b50eb3d5ecf1	Unlimited Plus eSIM Data For 15 Days in Bermuda	Unlimited	15	292.58
Bolivia	42c8a818-5570-401e-a323-885c4e5b80ff	Unlimited eSIM Data For 1 Days in Bolivia	Unlimited	1	5.48
Bolivia	7bca28c9-2d45-4795-bc54-dc16a23022b0	Unlimited Plus eSIM Data For 1 Days in Bolivia	Unlimited	1	12.72
Bolivia	830402ba-4837-45b2-aacd-45c73b70e860	Unlimited eSIM Data For 3 Days in Bolivia	Unlimited	3	14.92
Bolivia	ac6a4306-272f-4061-bf0a-1bba5434265a	Unlimited eSIM Data For 5 Days in Bolivia	Unlimited	5	23.72
Bolivia	f063dd84-448d-4ed8-b8a1-f9a612f4cb65	Unlimited eSIM Data For 7 Days in Bolivia	Unlimited	7	32.53
Bolivia	00c6b4a1-565e-437f-8108-fc348ed27ab5	Unlimited Plus eSIM Data For 3 Days in Bolivia	Unlimited	3	35.37
Bolivia	e651b7d1-e17a-4d84-afa4-442403c20c6c	Unlimited eSIM Data For 10 Days in Bolivia	Unlimited	10	43.64
Bolivia	3cbe4a3e-c0cf-4a32-a1da-bbedeace036f	Unlimited Plus eSIM Data For 5 Days in Bolivia	Unlimited	5	56.51
Bolivia	2b54a64d-5d8a-4494-84a2-3660d5e89a4a	Unlimited Plus eSIM Data For 7 Days in Bolivia	Unlimited	7	77.64
Bolivia	831bd4be-f3a4-4a48-bbd9-b0ce7af487cd	Unlimited Plus eSIM Data For 10 Days in Bolivia	Unlimited	10	104.31
Bonaire, Sint Eustatius and Saba	4e015bb3-04f6-456e-9051-7c75dcaa240e	Unlimited eSIM Data For 1 Days in Bonaire	Unlimited	1	9.18
Bonaire, Sint Eustatius and Saba	b2848304-a9a8-4897-b0a0-5692b67904a1	Unlimited Plus eSIM Data For 1 Days in Bonaire	Unlimited	1	21.61
Bonaire, Sint Eustatius and Saba	ba5dd49b-f8fc-4a2e-bd22-13f49f0c3018	Unlimited eSIM Data For 3 Days in Bonaire	Unlimited	3	25.31
Bonaire, Sint Eustatius and Saba	bb9090ff-9327-4e39-a2ad-0a2d6b986b12	Unlimited eSIM Data For 5 Days in Bonaire	Unlimited	5	41.44
Bonaire, Sint Eustatius and Saba	ff2c2991-0ca4-4969-810a-d003538d18c5	Unlimited eSIM Data For 7 Days in Bonaire	Unlimited	7	57.57
Bonaire, Sint Eustatius and Saba	15b60460-fc4b-4315-aa69-30f0a1c51fbd	Unlimited Plus eSIM Data For 3 Days in Bonaire	Unlimited	3	60.32
Bonaire, Sint Eustatius and Saba	8d6d3ad3-073a-418f-aefc-4f191a549778	Unlimited eSIM Data For 10 Days in Bonaire	Unlimited	10	81.77
Bonaire, Sint Eustatius and Saba	98a57606-1bd0-48fa-b33a-cee30134351d	Unlimited Plus eSIM Data For 5 Days in Bonaire	Unlimited	5	99.03
Bonaire, Sint Eustatius and Saba	8e463c39-ef40-4426-8a61-8d93ec436f3d	Unlimited eSIM Data For 15 Days in Bonaire	Unlimited	15	122.09
Bonaire, Sint Eustatius and Saba	425c84d7-8349-45df-8dec-f489f0b18e3a	Unlimited Plus eSIM Data For 7 Days in Bonaire	Unlimited	7	137.74
Bonaire, Sint Eustatius and Saba	58952dd5-a20f-44a5-9596-00efb688c80f	Unlimited Plus eSIM Data For 10 Days in Bonaire	Unlimited	10	195.8
Bonaire, Sint Eustatius and Saba	bd72b1c3-0eaf-4f2e-8281-b9915af55961	Unlimited Plus eSIM Data For 15 Days in Bonaire	Unlimited	15	292.58
Bosnia Herzegovina	f7dffa09-b6f3-4934-a85c-14162d2b6f00	Unlimited eSIM Data For 1 Days in Bosnia Herzegovina	Unlimited	1	4.35
Bosnia Herzegovina	16a10dd3-bb37-495f-86c0-694d6c4a0ba4	Unlimited Plus eSIM Data For 1 Days in Bosnia Herzegovina	Unlimited	1	10.02
Bosnia Herzegovina	cf6ce6d0-af4d-4bc4-9360-cb92d1e76d08	Unlimited eSIM Data For 3 Days in Bosnia Herzegovina	Unlimited	3	10.98
Bosnia Herzegovina	66f145ec-9621-4010-8ec1-e08a4740d4ab	Unlimited eSIM Data For 5 Days in Bosnia Herzegovina	Unlimited	5	17.6
Bosnia Herzegovina	2fe49cea-c8bf-433a-aae9-0d4ac574fefe	Unlimited eSIM Data For 7 Days in Bosnia Herzegovina	Unlimited	7	24.23
Bosnia Herzegovina	59c7ec6a-b429-4898-9765-7820bc24f3e6	Unlimited Plus eSIM Data For 3 Days in Bosnia Herzegovina	Unlimited	3	25.92
Bosnia Herzegovina	0a321243-7b7f-4723-a843-4024fbafea7e	Unlimited eSIM Data For 10 Days in Bosnia Herzegovina	Unlimited	10	34.17
Bosnia Herzegovina	b4fc5f68-c3d0-481a-a73a-459df2afb8df	Unlimited Plus eSIM Data For 5 Days in Bosnia Herzegovina	Unlimited	5	41.83
Bosnia Herzegovina	245a0f5a-8a2b-470a-ad8a-f0e6bd8e55d4	Unlimited eSIM Data For 15 Days in Bosnia Herzegovina	Unlimited	15	50.74
Bosnia Herzegovina	d6a9cb04-ec34-4dc7-91ae-16df77dc63cf	Unlimited Plus eSIM Data For 7 Days in Bosnia Herzegovina	Unlimited	7	57.74
Bosnia Herzegovina	beecca60-b721-4fa8-bd23-d07c36fdeb9e	Unlimited Plus eSIM Data For 10 Days in Bosnia Herzegovina	Unlimited	10	81.58
Bosnia Herzegovina	29d55f20-abc3-4aa2-8511-bfe5a255be10	Unlimited Plus eSIM Data For 15 Days in Bosnia Herzegovina	Unlimited	15	121.37
Botswana	c14456ac-ad2e-4142-958c-07b5fc6f4df9	Unlimited eSIM Data For 1 Days in Botswana	Unlimited	1	15.39
Botswana	8178651f-cf77-4d81-97a8-776255e46c35	Unlimited Plus eSIM Data For 1 Days in Botswana	Unlimited	1	36.53
Botswana	7c9ea4ea-8a79-46a0-a750-cc0f0f1ae682	Unlimited eSIM Data For 3 Days in Botswana	Unlimited	3	44.12
Botswana	1922f7be-86f8-4b70-b8a3-7ab5b5a810dc	Unlimited eSIM Data For 5 Days in Botswana	Unlimited	5	72.84
Botswana	020a9d65-baf2-4aed-b2a8-b9c01d4dfea4	Unlimited eSIM Data For 7 Days in Botswana	Unlimited	7	101.56
Botswana	ce705165-1174-4f1a-a74a-401bd43a1eb1	Unlimited Plus eSIM Data For 3 Days in Botswana	Unlimited	3	105.45
Botswana	c87c368f-ccc7-4447-b8b4-216319d6f6ae	Unlimited eSIM Data For 10 Days in Botswana	Unlimited	10	144.63
Botswana	0095869f-12b0-4d9e-a74c-66e5c5843a13	Unlimited Plus eSIM Data For 5 Days in Botswana	Unlimited	5	174.39
Botswana	5586a227-ce96-434d-a291-0eb32eb68b9c	Unlimited Plus eSIM Data For 7 Days in Botswana	Unlimited	7	243.33
Botswana	ee089397-a6dd-4263-a3f2-b7d7378559d9	Unlimited Plus eSIM Data For 10 Days in Botswana	Unlimited	10	346.7
Brazil	1004fdab-81f4-4ec7-bcd2-650ef97eda48	Unlimited eSIM Data For 1 Days in Brazil	Unlimited	1	6.39
Brazil	1dc4007c-42af-4fd9-bffa-203c903301a5	Unlimited Plus eSIM Data For 1 Days in Brazil	Unlimited	1	14.92
Brazil	3d6ba8ee-583c-4e43-a41d-051e5444f1da	Unlimited eSIM Data For 3 Days in Brazil	Unlimited	3	17.08
Brazil	b5e05192-1952-4065-973a-03d9aba7d82b	Unlimited eSIM Data For 5 Days in Brazil	Unlimited	5	27.77
Brazil	168f2d9d-9445-4ea7-8e76-4be907a4d065	Unlimited eSIM Data For 7 Days in Brazil	Unlimited	7	38.46
Brazil	9f614a73-2fef-4235-8934-00b338ba28df	Unlimited Plus eSIM Data For 3 Days in Brazil	Unlimited	3	40.56
Brazil	a8dd1c60-7ba4-495c-86c8-16d0377611da	Unlimited eSIM Data For 10 Days in Brazil	Unlimited	10	54.5
Brazil	89258c24-d39e-4a11-b44d-81a639180db5	Unlimited Plus eSIM Data For 5 Days in Brazil	Unlimited	5	66.23
Brazil	eb81a5ec-207c-4875-bc6f-4faedd034185	Unlimited eSIM Data For 15 Days in Brazil	Unlimited	15	81.23
Brazil	ea2b0906-89e3-4cce-b9dd-7d501c6620e5	Unlimited Plus eSIM Data For 7 Days in Brazil	Unlimited	7	91.89
Brazil	398a4036-f6ea-4688-b50e-9bbfb7039721	Unlimited Plus eSIM Data For 10 Days in Brazil	Unlimited	10	130.37
Brazil	d7db222a-6f54-42e7-8691-79470c1c58d2	Unlimited eSIM Data For 30 Days in Brazil	Unlimited	30	161.43
Brazil	4e2a7cf3-edce-4d00-bf5c-b50072183268	Unlimited Plus eSIM Data For 15 Days in Brazil	Unlimited	15	194.52
Brazil	3357dc4b-17ca-4efc-9b40-5370bf56bf0f	Unlimited Plus eSIM Data For 30 Days in Brazil	Unlimited	30	387.01
British Virgin Islands	d3b23a32-46e3-4e6f-88c6-3cf215d8d4a4	Unlimited eSIM Data For 1 Days in British Virgin Islands	Unlimited	1	9.18
British Virgin Islands	ce1f5f83-c123-4bd2-bd30-2eefdaa9b91b	Unlimited Plus eSIM Data For 1 Days in British Virgin Islands	Unlimited	1	21.61
British Virgin Islands	975b9cab-4e8a-47ea-9a08-7509f1136070	Unlimited eSIM Data For 3 Days in British Virgin Islands	Unlimited	3	25.31
British Virgin Islands	05ea19eb-9944-40f5-92ad-7655bc6231b4	Unlimited eSIM Data For 5 Days in British Virgin Islands	Unlimited	5	41.44
British Virgin Islands	57ef7d9b-d80a-4c24-9936-d079cb77c894	Unlimited eSIM Data For 7 Days in British Virgin Islands	Unlimited	7	57.57
British Virgin Islands	50712867-f7ab-4cbf-9fd3-d7317725aa30	Unlimited Plus eSIM Data For 3 Days in British Virgin Islands	Unlimited	3	60.32
British Virgin Islands	7ed5746a-5cc7-4ac7-9f54-c53e1fd5227b	Unlimited eSIM Data For 10 Days in British Virgin Islands	Unlimited	10	81.77
British Virgin Islands	37c11fee-66b7-4a7c-b762-5fb7a95f3539	Unlimited Plus eSIM Data For 5 Days in British Virgin Islands	Unlimited	5	99.03
British Virgin Islands	1fdaa8f0-72ed-41c4-816a-3bd2feb50ff5	Unlimited eSIM Data For 15 Days in British Virgin Islands	Unlimited	15	122.09
British Virgin Islands	edc116d4-3a69-4e56-b081-99ac4a55b6eb	Unlimited Plus eSIM Data For 7 Days in British Virgin Islands	Unlimited	7	137.74
British Virgin Islands	c61d327d-e45c-4848-9a33-3e0f8ef363c1	Unlimited Plus eSIM Data For 10 Days in British Virgin Islands	Unlimited	10	195.8
British Virgin Islands	e3f251a8-47c8-4d30-ab96-be9ebcf2325a	Unlimited Plus eSIM Data For 15 Days in British Virgin Islands	Unlimited	15	292.58
Brunei	01997010-53ab-7199-b7cd-b7c8bb233956	Unlimited Data For 1Day in Brunei, Throttled	Unlimited	1	18.88
Brunei	01997010-a323-703b-8cef-d51bb1396de3	Unlimited Plus Data For 1Day in Brunei, Throttled	Unlimited	1	37.16
Brunei	01997010-53bf-7210-8220-e1bff4736bf6	Unlimited Data For 3Day in Brunei, Throttled	Unlimited	3	53.59
Brunei	01997010-53d2-7290-87f7-6214744340db	Unlimited Data For 5Day in Brunei, Throttled	Unlimited	5	85.86
Brunei	01997010-a33c-7362-bbe8-944fd542b125	Unlimited Plus Data For 3Day in Brunei, Throttled	Unlimited	3	106.58
Brunei	01997010-53e6-73b3-a2f7-8d91df888696	Unlimited Data For 7Day in Brunei, Throttled	Unlimited	7	119.97
Brunei	01997010-53f9-71d7-ab40-94d1816c8c25	Unlimited Data For 10Day in Brunei, Throttled	Unlimited	10	165.04
Brunei	01997010-a352-7212-a620-f64b3109e377	Unlimited Plus Data For 5Day in Brunei, Throttled	Unlimited	5	171.14
Brunei	01997010-540b-7073-8871-9ee506f3b76f	Unlimited Data For 15Day in Brunei, Throttled	Unlimited	15	238.12
Brunei	01997010-a369-702f-988c-50a4c98bc44a	Unlimited Plus Data For 7Day in Brunei, Throttled	Unlimited	7	239.36
Brunei	01997010-541f-70de-be26-607bfa351071	Unlimited Data For 20Day in Brunei, Throttled	Unlimited	20	309.98
Brunei	01997010-a382-7199-b4e1-cc4e8d2c9470	Unlimited Plus Data For 10Day in Brunei, Throttled	Unlimited	10	329.49
Brunei	01997010-5433-70e5-a477-9d8663cadac6	Unlimited Data For 30Day in Brunei, Throttled	Unlimited	30	457.38
Brunei	01997010-a397-735f-8894-d3f682cd1810	Unlimited Plus Data For 15Day in Brunei, Throttled	Unlimited	15	475.67
Brunei	01997010-a3c0-71ce-9a8e-0c01ab808a52	Unlimited Plus Data For 20Day in Brunei, Throttled	Unlimited	20	619.41
Brunei	01997010-a3d8-7391-8085-a7f9e2b7a841	Unlimited Plus Data For 30Day in Brunei, Throttled	Unlimited	30	914.21
Bulgaria	01997010-1bf3-73f1-8f47-e656867072d1	Unlimited Data For 1Day in Bulgaria, Throttled	Unlimited	1	1.91
Bulgaria	01997010-5828-72eb-ae5e-390e8163df74	Unlimited Plus Data For 1Day in Bulgaria, Throttled	Unlimited	1	3.22
Bulgaria	01997010-1c0f-7034-9ee3-fd801d6fdb47	Unlimited Data For 3Day in Bulgaria, Throttled	Unlimited	3	4.38
Bulgaria	01997010-1c27-72a9-aacd-bd05733eccb3	Unlimited Data For 5Day in Bulgaria, Throttled	Unlimited	5	6.68
Bulgaria	01997010-5840-7277-9742-f8896e43bb43	Unlimited Plus Data For 3Day in Bulgaria, Throttled	Unlimited	3	8.17
Bulgaria	01997010-1c3d-7308-9bfd-6b2a4e34e0b2	Unlimited Data For 7Day in Bulgaria, Throttled	Unlimited	7	9.12
Bulgaria	01997010-1c4f-7310-9a70-8eb134f204cc	Unlimited Data For 10Day in Bulgaria, Throttled	Unlimited	10	12.33
Bulgaria	01997010-5853-7377-bc30-defb1df9eaf9	Unlimited Plus Data For 5Day in Bulgaria, Throttled	Unlimited	5	12.77
Bulgaria	01997010-1c63-72a3-be9d-2808f5490cbc	Unlimited Data For 15Day in Bulgaria, Throttled	Unlimited	15	17.54
Bulgaria	01997010-5868-715b-ae62-2a236b00a191	Unlimited Plus Data For 7Day in Bulgaria, Throttled	Unlimited	7	17.64
Bulgaria	01997010-1c79-7256-a5e0-d17b19f611a4	Unlimited Data For 20Day in Bulgaria, Throttled	Unlimited	20	22.66
Bulgaria	01997010-587a-7268-afac-168e7d4c8c7f	Unlimited Plus Data For 10Day in Bulgaria, Throttled	Unlimited	10	24.07
Bulgaria	01997010-1c91-70ac-87f1-808dc1238c04	Unlimited Data For 30Day in Bulgaria, Throttled	Unlimited	30	33.19
Bulgaria	01997010-588e-7347-91fe-08b365a0656f	Unlimited Plus Data For 15Day in Bulgaria, Throttled	Unlimited	15	34.5
Bulgaria	01997010-58a5-7061-8186-2aff8f856447	Unlimited Plus Data For 20Day in Bulgaria, Throttled	Unlimited	20	44.76
Bulgaria	01997010-58b8-70f5-a6cb-3e71b9a7a7c0	Unlimited Plus Data For 30Day in Bulgaria, Throttled	Unlimited	30	65.82
Burkina Faso	1da99a1d-aec9-4f5b-9dfb-77152f4e4f59	Unlimited eSIM Data For 1 Days in Burkina Faso	Unlimited	1	26.66
Burkina Faso	28277794-a936-4f1c-82bf-7922d23a8ce5	Unlimited Plus eSIM Data For 1 Days in Burkina Faso	Unlimited	1	63.55
Burkina Faso	7443bc12-d2ed-4dff-b3b1-c724175dd363	Unlimited eSIM Data For 3 Days in Burkina Faso	Unlimited	3	77.92
Burkina Faso	65074a93-c52e-455b-a0f0-24bad2bac7da	Unlimited eSIM Data For 5 Days in Burkina Faso	Unlimited	5	129.17
Burkina Faso	7f004a89-c3ac-47a5-8346-0cb3d672c34e	Unlimited eSIM Data For 7 Days in Burkina Faso	Unlimited	7	180.43
Burkina Faso	8fdb93cf-ddd4-49dc-8d10-e922f281af95	Unlimited Plus eSIM Data For 3 Days in Burkina Faso	Unlimited	3	186.6
Burkina Faso	1ec5243f-36a2-48fb-9bc1-04c839867be3	Unlimited Plus eSIM Data For 5 Days in Burkina Faso	Unlimited	5	309.58
Burkina Faso	71f5fe32-ab16-445f-bce9-c3037835c819	Unlimited Plus eSIM Data For 7 Days in Burkina Faso	Unlimited	7	432.62
Cabo Verde	ba240859-a5d7-418e-8a9f-2961d02132fe	Unlimited eSIM Data For 1 Days in Cabo Verde	Unlimited	1	12.35
Cabo Verde	4a83538b-0350-4810-8f58-22827bd19e60	Unlimited Plus eSIM Data For 1 Days in Cabo Verde	Unlimited	1	29.21
Cabo Verde	4ea8cbb3-91f4-4594-bec4-aabb96a21f28	Unlimited eSIM Data For 3 Days in Cabo Verde	Unlimited	3	32.64
Cabo Verde	95ccb346-9e1c-42e8-9708-878b316f837f	Unlimited eSIM Data For 5 Days in Cabo Verde	Unlimited	5	52.92
Cabo Verde	3bff1e49-53e3-47a4-b920-7ed7fdc52fbe	Unlimited Plus eSIM Data For 3 Days in Cabo Verde	Unlimited	3	77.91
Cabo Verde	9834cc02-2ce3-41ec-8590-f1e09253ac63	Unlimited Plus eSIM Data For 5 Days in Cabo Verde	Unlimited	5	126.6
Cambodia	01997010-1ca5-725c-8252-a5ec3576da73	Unlimited Data For 1Day in Cambodia, Throttled	Unlimited	1	20.54
Cambodia	01997010-58cd-73c6-9585-fb22c5f2b1e7	Unlimited Plus Data For 1Day in Cambodia, Throttled	Unlimited	1	40.48
Cambodia	01997010-1cb7-731a-b211-7d00c7b94ed4	Unlimited Data For 3Day in Cambodia, Throttled	Unlimited	3	58.41
Cambodia	01997010-1cca-7001-bd97-1a7fe2c29fe8	Unlimited Data For 5Day in Cambodia, Throttled	Unlimited	5	93.61
Cambodia	01997010-58e0-72d5-be05-82909b740c4a	Unlimited Plus Data For 3Day in Cambodia, Throttled	Unlimited	3	116.22
Cambodia	01997010-1cde-72c3-9673-e8f32756ec17	Unlimited Data For 7Day in Cambodia, Throttled	Unlimited	7	130.83
Cambodia	01997010-1cf2-71dc-a409-42eec354149c	Unlimited Data For 10Day in Cambodia, Throttled	Unlimited	10	179.99
Cambodia	01997010-58f3-726f-8776-388d40a0e4a0	Unlimited Plus Data For 5Day in Cambodia, Throttled	Unlimited	5	186.64
Cambodia	01997010-1d04-711f-ba86-bb2db3c1e3ff	Unlimited Data For 15Day in Cambodia, Throttled	Unlimited	15	259.71
